timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1604170899947,230,get login page,200,OK,Thread Group 1-1,text,true,,112077,2349,1,1,http://localhost/blog/Account/login.aspx,30,0,21
1604170899947,32,get login page-0,200,OK,Thread Group 1-1,text,true,,4750,386,1,1,http://localhost/blog/Account/login.aspx,30,0,21
1604170900020,157,get login page-1,200,OK,Thread Group 1-1,text,true,,5167,399,1,1,"http://fonts.googleapis.com/css?family=Roboto:400,500",156,0,66
1604170900020,2,get login page-2,200,OK,Thread Group 1-1,text,true,,5899,387,1,1,http://localhost/blog/Account/account.css,2,0,1
1604170900020,3,get login page-3,200,OK,Thread Group 1-1,text,true,,84686,395,1,1,http://localhost/blog/Scripts/jquery-2.1.4.min.js,3,0,1
1604170900020,2,get login page-4,200,OK,Thread Group 1-1,text,true,,4089,386,1,1,http://localhost/blog/Account/account.js,2,0,0
1604170900020,3,get login page-5,200,OK,Thread Group 1-1,bin,true,,7486,396,1,1,http://localhost/blog/Content/images/blog/logo.png,3,0,1
1604170900480,729,login procedure,200,OK,Thread Group 1-1,text,true,,347728,26390,1,1,http://localhost/blog/,6,0,0
1604170900480,6,login procedure-0,302,Found,Thread Group 1-1,text,true,,1164,1093,1,1,http://localhost/blog/Account/login.aspx,6,0,0
1604170900487,11,login procedure-1,200,OK,Thread Group 1-1,text,true,,35170,1217,1,1,http://localhost/blog/,11,0,0
1604170900526,1,login procedure-2,200,OK,Thread Group 1-1,text,true,,5349,1240,1,1,http://localhost/blog/Content/Auto/Global.css,1,0,0
1604170900526,683,login procedure-3,200,OK,Thread Group 1-1,text,true,,10090,482,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",682,0,597
1604170900527,1,login procedure-4,200,OK,Thread Group 1-1,text,true,,25636,1254,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,1,0,0
1604170900526,3,login procedure-5,200,OK,Thread Group 1-1,bin,true,,3929,1251,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,3,0,0
1604170900527,1,login procedure-6,200,OK,Thread Group 1-1,text,true,,6323,1260,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,1,0,0
1604170900527,3,login procedure-7,200,OK,Thread Group 1-1,text,true,,2887,1268,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,3,0,0
1604170900530,9,login procedure-8,200,OK,Thread Group 1-1,text,true,,1421,1230,1,1,http://localhost/blog/en-us.res.axd,9,0,0
1604170900541,6,login procedure-9,200,OK,Thread Group 1-1,text,true,,92937,1252,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,5,0,0
1604170900541,1,login procedure-10,200,OK,Thread Group 1-1,text,true,,2532,1249,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,1,0,0
1604170900541,2,login procedure-11,200,OK,Thread Group 1-1,text,true,,10009,1253,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,2,0,0
1604170900542,1,login procedure-12,200,OK,Thread Group 1-1,text,true,,3068,1245,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,1,0,0
1604170900543,1,login procedure-13,200,OK,Thread Group 1-1,text,true,,24753,1237,1,1,http://localhost/blog/Scripts/Auto/blog.js,1,0,0
1604170900543,1,login procedure-14,200,OK,Thread Group 1-1,text,true,,15351,1238,1,1,http://localhost/blog/Scripts/App/widget.js,1,0,0
1604170900543,1,login procedure-15,200,OK,Thread Group 1-1,text,true,,30406,1261,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,1,0,0
1604170900544,2,login procedure-16,200,OK,Thread Group 1-1,text,true,,44438,1260,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,2,0,0
1604170900545,1,login procedure-17,200,OK,Thread Group 1-1,text,true,,2730,1266,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,1,0,0
1604170900545,2,login procedure-18,200,OK,Thread Group 1-1,text,true,,2141,1257,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,2,0,0
1604170900546,5,login procedure-19,200,OK,Thread Group 1-1,text,true,,23342,1327,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,4,0,0
1604170900547,0,login procedure-20,200,OK,Thread Group 1-1,bin,true,,839,1250,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604170900548,201,login procedure-21,200,OK,Thread Group 1-1,bin,true,,1475,500,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,201,0,138
1604170900548,201,login procedure-22,200,OK,Thread Group 1-1,bin,true,,1738,500,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,201,0,137
1604170901559,95,profile,200,OK,Thread Group 1-1,text,true,,726592,9926,1,1,http://localhost/blog/admin/#/security/profile,2,0,0
1604170901559,2,profile-0,200,OK,Thread Group 1-1,text,true,,6604,1148,1,1,http://localhost/blog/admin/#/security/profile,2,0,0
1604170901565,89,profile-1,200,OK,Thread Group 1-1,text,true,,7496,403,1,1,"http://fonts.googleapis.com/css?family=Roboto:300,400,500",89,0,0
1604170901565,4,profile-2,200,OK,Thread Group 1-1,text,true,,154662,1205,1,1,http://localhost/blog/Content/admincss?v=DLFtuUEdbdFJ3l3-BI2Ol0kPGJClzu9gDf3nqkFRVj41,3,0,0
1604170901565,2,profile-3,200,OK,Thread Group 1-1,text,true,,121984,1184,1,1,http://localhost/blog/admin/themes/standard/css/styles.css?ver=4,2,0,1
1604170901565,1,profile-4,304,Not Modified,Thread Group 1-1,,true,,132,1261,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604170901565,2,profile-5,200,OK,Thread Group 1-1,text,true,,45409,1161,1,1,http://localhost/blog/admin/admin.res.axd,2,0,0
1604170901565,1,profile-6,200,OK,Thread Group 1-1,bin,true,,6254,1174,1,1,http://localhost/blog/Content/images/blog/noavatar.jpg,1,0,0
1604170901567,0,profile-7,200,OK,Thread Group 1-1,bin,true,,4739,1184,1,1,http://localhost/blog/admin/themes/standard/img/logo-sidebar.png,0,0,0
1604170901567,3,profile-8,200,OK,Thread Group 1-1,text,true,,379312,1206,1,1,http://localhost/blog/scripts/blogadmin?v=xP4AFL0KHPnGbgjDcx0BR_kpa2YFKCUXzLcC4C2awJk1,2,0,0
1604170901731,2,profile view,200,OK,Thread Group 1-1,text,true,,5340,1053,1,1,http://localhost/blog/admin/app/security/profile/profileView.html,2,0,0
1604170901735,5,editor,200,OK,Thread Group 1-1,text,true,,678,1081,1,1,http://localhost/blog/api/users/editor,5,0,0
1604170901743,4,profile,200,OK,Thread Group 1-1,text,true,,231,1120,1,1,http://localhost/blog/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1604170901750,1,view post,200,OK,Thread Group 1-1,text,true,,6084,1047,1,1,http://localhost/blog/admin/app/content/posts/postView.html,1,0,0
1604170901754,85,get post,200,OK,Thread Group 1-1,text,true,,309439,1088,1,1,http://localhost/blog/api/posts?take=0&skip=0,84,0,0
1604170901910,99,edit post,200,OK,Thread Group 1-1,text,true,,775604,12667,1,1,http://localhost/blog/admin/app/editor/editpost.cshtml,3,0,0
1604170901910,3,edit post-0,200,OK,Thread Group 1-1,text,true,,20551,1174,1,1,http://localhost/blog/admin/app/editor/editpost.cshtml,3,0,0
1604170901916,93,edit post-1,200,OK,Thread Group 1-1,text,true,,7496,453,1,1,"http://fonts.googleapis.com/css?family=Roboto:300,400,500",92,0,0
1604170901916,2,edit post-2,304,Not Modified,Thread Group 1-1,,true,,160,1255,1,1,http://localhost/blog/Content/admincss?v=DLFtuUEdbdFJ3l3-BI2Ol0kPGJClzu9gDf3nqkFRVj41,0,0,0
1604170901917,1,edit post-3,304,Not Modified,Thread Group 1-1,,true,,205,1269,1,1,http://localhost/blog/admin/themes/standard/css/styles.css?ver=4,0,0,0
1604170901917,1,edit post-4,304,Not Modified,Thread Group 1-1,,true,,132,1261,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604170901917,3,edit post-5,200,OK,Thread Group 1-1,text,true,,45409,1172,1,1,http://localhost/blog/admin/app/editor/admin.res.axd,3,0,0
1604170901916,2,edit post-6,304,Not Modified,Thread Group 1-1,,true,,132,1259,1,1,http://localhost/blog/Content/images/blog/noavatar.jpg,0,0,0
1604170901918,1,edit post-7,304,Not Modified,Thread Group 1-1,,true,,132,1269,1,1,http://localhost/blog/admin/themes/standard/img/logo-sidebar.png,0,0,0
1604170901918,5,edit post-8,200,OK,Thread Group 1-1,text,true,,374142,1204,1,1,http://localhost/blog/scripts/wysiwyg?v=GVduPfY5tyIFglWNPtdPkna-dC_JxfW2kMSgqxcIH1g1,4,0,0
1604170901918,5,edit post-9,200,OK,Thread Group 1-1,text,true,,325737,1178,1,1,http://localhost/blog/admin/editors/tinymce/tinymce.min.js,2,0,0
1604170901919,2,edit post-10,200,OK,Thread Group 1-1,text,true,,1508,1173,1,1,http://localhost/blog/admin/editors/tinymce/editor.js,2,0,0
1604170902011,4,lookups,200,OK,Thread Group 1-1,text,true,,3774,1076,1,1,http://localhost/blog/api/lookups,4,0,0
1604170902016,3,apitags,200,OK,Thread Group 1-1,text,true,,335,1087,1,1,http://localhost/blog/api/tags?take=0&skip=0,3,0,0
1604170902103,9,posts 1,201,Created,Thread Group 1-1,text,true,,1648,2279,1,1,http://localhost/blog/api/posts,9,0,0
1604170902116,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,1,0,0
1604170902223,174,get post,200,OK,Thread Group 1-1,text,true,,43385,26422,1,1,http://localhost/blog/post/xlcxkttqjs,32,0,0
1604170902223,32,get post-0,200,OK,Thread Group 1-1,text,true,,27085,1157,1,1,http://localhost/blog/post/xlcxkttqjs,32,0,0
1604170902261,1,get post-1,304,Not Modified,Thread Group 1-1,,true,,132,1250,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604170902261,92,get post-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",84,0,0
1604170902261,0,get post-3,304,Not Modified,Thread Group 1-1,,true,,132,1264,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1604170902261,1,get post-4,304,Not Modified,Thread Group 1-1,,true,,132,1261,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604170902261,1,get post-5,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1604170902261,1,get post-6,304,Not Modified,Thread Group 1-1,,true,,132,1278,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1604170902262,3,get post-7,304,Not Modified,Thread Group 1-1,,true,,276,1184,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604170902262,1,get post-8,304,Not Modified,Thread Group 1-1,,true,,131,1261,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604170902262,1,get post-9,304,Not Modified,Thread Group 1-1,,true,,131,1258,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604170902263,1,get post-10,304,Not Modified,Thread Group 1-1,,true,,131,1262,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604170902263,3,get post-11,304,Not Modified,Thread Group 1-1,,true,,131,1254,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604170902263,1,get post-12,304,Not Modified,Thread Group 1-1,,true,,131,1246,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604170902263,1,get post-13,304,Not Modified,Thread Group 1-1,,true,,131,1247,1,1,http://localhost/blog/Scripts/App/widget.js,0,0,1
1604170902264,1,get post-14,304,Not Modified,Thread Group 1-1,,true,,132,1271,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604170902265,3,get post-15,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604170902265,1,get post-16,304,Not Modified,Thread Group 1-1,,true,,132,1276,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604170902266,2,get post-17,304,Not Modified,Thread Group 1-1,,true,,132,1267,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1604170902266,2,get post-18,304,Not Modified,Thread Group 1-1,,true,,245,1302,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1604170902266,1,get post-19,200,OK,Thread Group 1-1,bin,true,,2833,1177,1,1,http://localhost/blog/Content/images/blog/ajax-loader.gif,1,0,0
1604170902266,2,get post-20,304,Not Modified,Thread Group 1-1,,true,,132,1260,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,1
1604170902267,63,get post-21,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1604170902268,129,get post-22,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,65
1604170902408,12,posts 1,201,Created,Thread Group 1-1,text,true,,910,1541,1,1,http://localhost/blog/api/posts,12,0,0
1604170902421,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,1,0,0
1604170902429,10,posts 2,201,Created,Thread Group 1-1,text,true,,1508,2138,1,1,http://localhost/blog/api/posts,10,0,0
1604170902441,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,1,0,0
1604170902531,126,get post,200,OK,Thread Group 1-1,text,true,,40540,26507,1,1,http://localhost/blog/post/pddoksvmab,25,0,0
1604170902531,25,get post-0,200,OK,Thread Group 1-1,text,true,,26941,1157,1,1,http://localhost/blog/post/pddoksvmab,25,0,0
1604170902560,1,get post-1,304,Not Modified,Thread Group 1-1,,true,,132,1250,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604170902560,97,get post-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",91,0,0
1604170902560,1,get post-3,304,Not Modified,Thread Group 1-1,,true,,132,1264,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1604170902560,1,get post-4,304,Not Modified,Thread Group 1-1,,true,,132,1261,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604170902561,0,get post-5,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1604170902560,2,get post-6,304,Not Modified,Thread Group 1-1,,true,,132,1278,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1604170902561,3,get post-7,304,Not Modified,Thread Group 1-1,,true,,276,1184,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604170902561,1,get post-8,304,Not Modified,Thread Group 1-1,,true,,131,1261,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604170902562,1,get post-9,304,Not Modified,Thread Group 1-1,,true,,131,1258,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604170902562,0,get post-10,304,Not Modified,Thread Group 1-1,,true,,131,1262,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604170902562,2,get post-11,304,Not Modified,Thread Group 1-1,,true,,131,1254,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,1
1604170902563,1,get post-12,304,Not Modified,Thread Group 1-1,,true,,131,1246,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604170902563,1,get post-13,304,Not Modified,Thread Group 1-1,,true,,131,1247,1,1,http://localhost/blog/Scripts/App/widget.js,0,0,0
1604170902563,1,get post-14,304,Not Modified,Thread Group 1-1,,true,,132,1271,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604170902564,1,get post-15,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604170902564,2,get post-16,304,Not Modified,Thread Group 1-1,,true,,132,1276,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604170902564,2,get post-17,304,Not Modified,Thread Group 1-1,,true,,132,1267,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,1
1604170902565,2,get post-18,304,Not Modified,Thread Group 1-1,,true,,245,1302,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1604170902565,1,get post-19,304,Not Modified,Thread Group 1-1,,true,,132,1262,1,1,http://localhost/blog/Content/images/blog/ajax-loader.gif,0,0,0
1604170902565,1,get post-20,304,Not Modified,Thread Group 1-1,,true,,132,1260,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604170902566,63,get post-21,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1604170902566,63,get post-22,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,0
1604170902659,9,posts 2,201,Created,Thread Group 1-1,text,true,,1718,2349,1,1,http://localhost/blog/api/posts,9,0,0
1604170902670,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,0,0,0
1604170902676,10,posts 3,201,Created,Thread Group 1-1,text,true,,1200,1831,1,1,http://localhost/blog/api/posts,9,0,0
1604170902688,0,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,0,0,0
1604170902867,158,get post,200,OK,Thread Group 1-1,text,true,,40229,26507,1,1,http://localhost/blog/post/mlukdlnjar,13,0,0
1604170902867,14,get post-0,200,OK,Thread Group 1-1,text,true,,26630,1157,1,1,http://localhost/blog/post/mlukdlnjar,13,0,0
1604170902887,1,get post-1,304,Not Modified,Thread Group 1-1,,true,,132,1250,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604170902887,96,get post-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",90,0,0
1604170902887,1,get post-3,304,Not Modified,Thread Group 1-1,,true,,132,1264,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1604170902887,0,get post-4,304,Not Modified,Thread Group 1-1,,true,,132,1261,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604170902887,1,get post-5,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1604170902887,1,get post-6,304,Not Modified,Thread Group 1-1,,true,,132,1278,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1604170902888,2,get post-7,304,Not Modified,Thread Group 1-1,,true,,276,1184,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604170902888,0,get post-8,304,Not Modified,Thread Group 1-1,,true,,131,1261,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604170902888,1,get post-9,304,Not Modified,Thread Group 1-1,,true,,131,1258,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604170902888,2,get post-10,304,Not Modified,Thread Group 1-1,,true,,131,1262,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604170902888,1,get post-11,304,Not Modified,Thread Group 1-1,,true,,131,1254,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604170902889,0,get post-12,304,Not Modified,Thread Group 1-1,,true,,131,1246,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604170902889,1,get post-13,304,Not Modified,Thread Group 1-1,,true,,131,1247,1,1,http://localhost/blog/Scripts/App/widget.js,0,0,0
1604170902889,1,get post-14,304,Not Modified,Thread Group 1-1,,true,,132,1271,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604170902890,1,get post-15,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604170902890,1,get post-16,304,Not Modified,Thread Group 1-1,,true,,132,1276,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604170902890,1,get post-17,304,Not Modified,Thread Group 1-1,,true,,132,1267,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1604170902890,2,get post-18,304,Not Modified,Thread Group 1-1,,true,,245,1302,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,1
1604170902891,0,get post-19,304,Not Modified,Thread Group 1-1,,true,,132,1262,1,1,http://localhost/blog/Content/images/blog/ajax-loader.gif,0,0,0
1604170902891,1,get post-20,304,Not Modified,Thread Group 1-1,,true,,132,1260,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604170902891,134,get post-21,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,64
1604170902892,64,get post-22,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,0
1604170903030,9,posts 3,201,Created,Thread Group 1-1,text,true,,1074,1705,1,1,http://localhost/blog/api/posts,9,0,0
1604170903040,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,1,0,0
1604170903047,9,posts 4,201,Created,Thread Group 1-1,text,true,,1257,1887,1,1,http://localhost/blog/api/posts,9,0,0
1604170903058,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,1,0,0
1604170903125,129,get post,200,OK,Thread Group 1-1,text,true,,40293,26507,1,1,http://localhost/blog/post/sxvxltzltv,29,0,0
1604170903125,29,get post-0,200,OK,Thread Group 1-1,text,true,,26694,1157,1,1,http://localhost/blog/post/sxvxltzltv,29,0,0
1604170903159,0,get post-1,304,Not Modified,Thread Group 1-1,,true,,132,1250,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604170903158,96,get post-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",89,0,0
1604170903158,1,get post-3,304,Not Modified,Thread Group 1-1,,true,,132,1264,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1604170903158,1,get post-4,304,Not Modified,Thread Group 1-1,,true,,132,1261,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604170903159,0,get post-5,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1604170903158,2,get post-6,304,Not Modified,Thread Group 1-1,,true,,132,1278,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,2
1604170903159,2,get post-7,304,Not Modified,Thread Group 1-1,,true,,276,1184,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604170903159,1,get post-8,304,Not Modified,Thread Group 1-1,,true,,131,1261,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604170903160,0,get post-9,304,Not Modified,Thread Group 1-1,,true,,131,1258,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604170903160,1,get post-10,304,Not Modified,Thread Group 1-1,,true,,131,1262,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604170903161,2,get post-11,304,Not Modified,Thread Group 1-1,,true,,131,1254,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604170903161,1,get post-12,304,Not Modified,Thread Group 1-1,,true,,131,1246,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604170903162,1,get post-13,304,Not Modified,Thread Group 1-1,,true,,131,1247,1,1,http://localhost/blog/Scripts/App/widget.js,0,0,0
1604170903162,1,get post-14,304,Not Modified,Thread Group 1-1,,true,,132,1271,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604170903162,1,get post-15,304,Not Modified,Thread Group 1-1,,true,,132,1270,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604170903163,1,get post-16,304,Not Modified,Thread Group 1-1,,true,,132,1276,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604170903164,1,get post-17,304,Not Modified,Thread Group 1-1,,true,,132,1267,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1604170903163,3,get post-18,304,Not Modified,Thread Group 1-1,,true,,245,1302,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1604170903163,2,get post-19,304,Not Modified,Thread Group 1-1,,true,,132,1262,1,1,http://localhost/blog/Content/images/blog/ajax-loader.gif,0,0,0
1604170903164,1,get post-20,304,Not Modified,Thread Group 1-1,,true,,132,1260,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604170903164,64,get post-21,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1604170903166,63,get post-22,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,0
1604170903256,9,posts 4,201,Created,Thread Group 1-1,text,true,,1559,2190,1,1,http://localhost/blog/api/posts,9,0,0
1604170903266,0,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,0,0,0
1604170903271,8,posts 5,201,Created,Thread Group 1-1,text,true,,1125,1756,1,1,http://localhost/blog/api/posts,8,0,0
1604170903281,1,custom fields,404,Not Found,Thread Group 1-1,text,false,,6113,1148,1,1,http://localhost/blog/api/customfields,1,0,0
1604170903355,127,get post,200,OK,Thread Group 1-1,text,true,,40162,26507,1,1,http://localhost/blog/post/svwjxpvgpp,30,0,0
